ID,RInbound,RTravTime1,RTravTime2,outbound,shopfreq,satorsun,depmam,outdepmam,depmam_r,outdepmam_r,Duration,BegPurp2,EndPurp2,BegSta_lat,BegStat_lon,Endstat_lat,Endstat_lon
90815,1,7,4,1,2,0,448,1095,8,19,10,home,work,41.033817,-73.565859,40.752998,-73.977056
90947,1,5,15,1,4,0,387,990,7,17,9,home,work,40.911605,-73.783807,40.752998,-73.977056
90986,6,5,12,1,2,0,371,894,7,15,7,home,school,41.000732,-73.6647,40.8615,-73.89058
91025,6,7,60,1,3,0,357,1140,6,20,13,home,school,41.046611,-73.542846,40.8615,-73.89058
91141,1,3,30,1,3,0,494,1034,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
91199,1,10,15,1,4,0,391,1154,7,20,12,home,work,41.046611,-73.542846,40.752998,-73.977056
91223,1,3,35,1,2,0,509,1079,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
91262,1,5,65,1,4,0,498,1079,9,18,8,home,work,40.910321,-73.810242,40.752998,-73.977056
91270,1,2,5,1,3,0,498,1040,9,18,8,home,work,40.910321,-73.810242,40.752998,-73.977056
91299,1,10,5,1,4,0,498,986,9,17,7,home,work,40.910321,-73.810242,40.752998,-73.977056
91319,1,0,6,1,3,0,495,1053,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
91343,1,10,10,1,1,0,495,1079,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
91374,1,5,12,1,2,0,331,1140,6,20,13,home,work,41.146305,-73.495626,40.752998,-73.977056
91420,1,15,25,1,2,0,505,1145,9,20,10,home,work,41.118928,-73.371413,40.752998,-73.977056
91481,1,10,5,1,1,0,357,1084,6,19,12,home,work,41.194255,-73.131532,40.752998,-73.977056
91491,1,10,10,1,4,0,376,1021,7,18,10,home,work,41.118928,-73.371413,40.752998,-73.977056
91588,1,5,25,1,1,0,508,1207,9,21,11,home,work,41.103996,-73.404588,40.752998,-73.977056
91645,1,7,75,1,3,0,387,1050,7,18,10,home,work,41.021277,-73.624621,40.752998,-73.977056
91646,3,10,35,1,2,0,953,600,16,11,4,school,home,41.178677,-73.187076,40.752998,-73.977056
91658,1,5,10,1,4,0,495,1156,9,20,10,home,work,40.911605,-73.783807,40.752998,-73.977056
91679,1,30,10,1,3,0,495,1084,9,19,9,home,work,41.143077,-73.257742,40.752998,-73.977056
91717,1,20,15,1,1,0,498,1098,9,19,9,home,work,40.910321,-73.810242,40.752998,-73.977056
91753,1,7,30,1,4,0,336,787,6,14,7,home,work,41.116012,-73.498149,40.752998,-73.977056
91770,1,10,20,1,4,0,448,1095,8,19,10,home,work,41.033817,-73.565859,40.752998,-73.977056
91787,1,8,0,1,2,0,448,1210,8,21,12,home,work,41.033817,-73.565859,40.752998,-73.977056
91839,1,12,10,1,2,0,495,1155,9,20,10,home,work,40.911605,-73.783807,40.752998,-73.977056
91862,1,5,10,1,4,0,350,1065,6,18,11,home,work,41.223231,-73.057647,41.046611,-73.542846
91941,1,2,15,1,2,0,352,1148,6,20,13,home,work,41.031682,-73.588173,40.752998,-73.977056
92014,1,15,20,1,4,0,350,1204,6,21,14,home,work,41.223231,-73.057647,40.752998,-73.977056
92035,1,5,30,1,4,0,451,1050,8,18,9,home,work,41.030171,-73.598306,40.752998,-73.977056
92065,6,15,18,1,2,0,942,1199,16,20,3,home,school,41.319718,-73.083548,41.09673,-73.421132
92128,1,10,5,1,2,0,444,1145,8,20,11,home,work,41.046611,-73.542846,40.752998,-73.977056
92158,1,14,20,1,1,0,358,1081,6,19,12,home,work,41.194255,-73.131532,41.046611,-73.542846
92243,1,7,15,1,4,0,425,1060,8,18,9,home,work,41.325684,-73.4338,40.805157,-73.939149
92250,1,10,10,1,2,0,412,1145,7,20,12,home,work,41.494204,-73.052655,40.752998,-73.977056
92382,1,30,30,1,2,0,509,1118,9,19,9,home,work,40.911605,-73.783807,40.752998,-73.977056
92476,1,2,30,1,4,0,1021,494,18,9,8,work,home,41.021277,-73.624621,40.805157,-73.939149
92492,1,15,20,1,3,0,993,383,17,7,9,work,home,41.103996,-73.404588,40.752998,-73.977056
92541,1,12,15,1,3,0,512,1130,9,19,9,home,work,40.910321,-73.810242,40.752998,-73.977056
92544,1,10,0,1,4,0,509,359,9,6,2,home,work,40.911605,-73.783807,40.752998,-73.977056
94145,1,8,2,1,1,0,429,1088,8,19,10,home,work,41.146305,-73.495626,40.752998,-73.977056
94146,1,22,6,1,3,0,434,1046,8,18,9,home,work,41.116012,-73.498149,40.752998,-73.977056
94173,1,5,4,1,3,0,429,1029,8,18,9,home,work,41.146305,-73.495626,40.752998,-73.977056
94191,1,10,56,1,4,0,434,1148,8,20,11,home,work,41.116012,-73.498149,41.116012,-73.498149
94197,1,6,5,1,4,0,429,1088,8,19,10,home,work,41.146305,-73.495626,40.752998,-73.977056
94397,1,6,18,1,4,0,438,1046,8,18,9,home,work,41.08876,-73.517828,40.752998,-73.977056
94443,1,8,20,1,2,0,438,1088,8,19,10,home,work,41.08876,-73.517828,40.752998,-73.977056
94454,1,12,5,1,1,0,535,720,9,13,3,home,work,40.969432,-73.712964,40.752998,-73.977056
94497,1,15,8,1,3,0,434,1046,8,18,9,home,work,41.116012,-73.498149,40.752998,-73.977056
94503,1,5,35,1,4,0,438,1088,8,19,10,home,work,41.08876,-73.517828,40.752998,-73.977056
94534,1,5,3,1,4,0,538,1012,9,17,7,home,work,40.954061,-73.736125,40.752998,-73.977056
94563,1,4,10,1,4,0,381,1087,7,19,11,home,work,41.146305,-73.495626,40.752998,-73.977056
94584,1,3,5,1,3,0,390,1088,7,19,11,home,work,41.08876,-73.517828,40.752998,-73.977056
94598,1,10,3,1,1,0,331,1088,6,19,12,home,work,41.146305,-73.495626,40.752998,-73.977056
94605,1,15,15,1,,0,381,1046,7,18,10,home,work,41.146305,-73.495626,40.752998,-73.977056
94627,1,7,10,1,3,0,381,1046,7,18,10,home,work,41.146305,-73.495626,40.752998,-73.977056
94644,1,15,12,1,4,0,381,1046,7,18,10,home,work,41.146305,-73.495626,40.752998,-73.977056
94652,1,15,15,1,,0,440,1088,8,19,10,home,work,41.08876,-73.517828,40.752998,-73.977056
94656,1,0,60,1,1,0,386,1135,7,19,11,home,work,41.116012,-73.498149,40.752998,-73.977056
94681,1,10,90,1,3,0,449,1058,8,18,9,home,work,41.296501,-72.92829,40.752998,-73.977056
94755,1,35,12,1,1,0,449,1084,8,19,10,home,work,41.296501,-72.92829,40.752998,-73.977056
94757,1,20,2,1,1,0,449,991,8,17,8,home,work,41.296501,-72.92829,41.178677,-73.187076
94796,1,60,4,1,2,0,472,1080,8,19,10,home,work,41.178677,-73.187076,40.752998,-73.977056
94833,1,20,20,1,1,0,449,1084,8,19,10,home,work,41.296501,-72.92829,40.752998,-73.977056
95483,1,8,50,1,2,0,973,514,17,9,7,work,home,41.178677,-73.187076,40.752998,-73.977056
95611,1,20,0,1,2,0,449,1154,8,20,11,home,work,41.296501,-72.92829,40.752998,-73.977056
95966,1,10,5,1,1,0,429,1088,8,19,10,home,work,41.146305,-73.495626,40.752998,-73.977056
96010,1,10,30,1,2,0,460,1109,8,19,10,home,work,41.223231,-73.057647,40.752998,-73.977056
96021,1,0,8,1,1,0,569,1042,10,18,7,home,work,41.296501,-72.92829,41.046611,-73.542846
96316,1,65,18,1,4,0,386,1087,7,19,11,home,work,41.116012,-73.498149,40.752998,-73.977056
96391,1,5,30,1,2,0,495,1070,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
96543,1,15,5,1,4,0,362,860,7,15,7,home,work,41.178677,-73.187076,41.046611,-73.542846
96590,1,10,25,2,3,0,474,1065,8,18,9,home,work,41.076913,-73.472966,40.752998,-73.977056
96666,1,15,20,1,4,0,1014,470,17,8,8,work,home,41.046611,-73.542846,41.021277,-73.624621
96712,1,5,30,2,4,0,479,1106,8,19,10,home,work,40.950496,-73.899062,40.752998,-73.977056
96745,1,5,5,2,3,0,411,905,7,16,8,home,work,41.143077,-73.257742,41.046611,-73.542846
96763,1,10,20,2,4,0,387,1021,7,18,10,home,work,41.09673,-73.421132,40.752998,-73.977056
96775,1,5,10,2,2,0,444,1120,8,19,10,home,work,41.046611,-73.542846,40.752998,-73.977056
96798,1,20,25,2,3,0,1053,499,18,9,8,work,home,40.752998,-73.977056,40.933394,-73.759792
96800,1,5,5,2,4,0,398,1081,7,19,11,home,work,41.194255,-73.131532,41.046611,-73.542846
96835,1,15,85,1,3,0,350,1021,6,18,11,home,work,41.223231,-73.057647,40.752998,-73.977056
96890,1,12,20,1,4,0,407,972,7,17,9,home,work,41.000732,-73.6647,40.752998,-73.977056
96955,1,10,49,1,2,0,403,1029,7,18,10,home,work,41.021277,-73.624621,40.752998,-73.977056
97463,6,7,49,1,4,0,460,831,8,14,5,home,school,41.223231,-73.057647,41.046611,-73.542846
98124,7,10,20,1,3,0,395,850,7,15,7,home,work,41.033817,-73.565859,40.752998,-73.977056
98839,1,3,15,1,4,0,532,311,9,6,2,home,work,41.033817,-73.565859,40.752998,-73.977056
98884,1,5,0,1,2,0,507,1087,9,19,9,home,work,41.143077,-73.257742,41.046611,-73.542846
98893,1,4,20,1,1,0,489,1081,9,19,9,home,work,41.223231,-73.057647,41.046611,-73.542846
98935,1,20,12,1,4,0,507,1014,9,17,7,home,work,41.143077,-73.257742,41.046611,-73.542846
99045,1,4,45,1,2,0,444,1104,8,19,10,home,work,41.046611,-73.542846,40.752998,-73.977056
99071,1,2,9,1,4,0,450,1113,8,19,10,home,work,41.031682,-73.588173,40.752998,-73.977056
99213,1,10,10,1,4,0,461,1079,8,18,9,home,work,41.039993,-73.873083,40.752998,-73.977056
99341,1,10,10,1,4,0,496,1080,9,19,9,home,work,41.032589,-73.775208,40.752998,-73.977056
99461,1,45,10,1,4,0,400,980,7,17,9,home,work,41.296501,-72.92829,41.046611,-73.542846
99509,1,25,13,1,4,0,411,1037,7,18,10,home,work,41.157663,-73.869281,40.752998,-73.977056
99627,1,7,75,1,1,0,530,1021,9,18,8,home,work,41.118928,-73.371413,40.752998,-73.977056
99640,1,10,15,1,4,0,413,1138,7,19,11,home,work,40.949393,-73.830166,40.752998,-73.977056
99659,1,15,30,1,3,0,503,1052,9,18,8,home,work,41.189903,-73.882394,40.752998,-73.977056
99687,1,6,18,1,4,0,391,1095,7,19,11,home,work,41.504007,-73.984528,40.752998,-73.977056
99737,1,10,25,1,1,0,506,1095,9,19,9,home,work,41.587448,-73.947226,40.752998,-73.977056
99803,1,5,6,1,4,0,505,1062,9,18,8,home,work,40.878245,-73.921455,40.752998,-73.977056
99830,1,0,45,1,4,0,418,1079,7,18,10,home,work,41.012459,-73.87949,40.752998,-73.977056
99852,1,5,15,1,3,0,481,1090,9,19,9,home,work,41.032589,-73.775208,40.752998,-73.977056
99853,1,15,20,1,3,0,525,1210,9,21,11,home,work,40.911605,-73.783807,40.752998,-73.977056
99880,1,25,60,1,3,0,393,1095,7,19,11,home,work,41.504007,-73.984528,40.805157,-73.939149
99891,1,10,30,1,4,0,478,1051,8,18,9,home,work,41.010333,-73.796407,40.752998,-73.977056
99967,1,5,10,1,4,0,430,1165,8,20,11,home,work,40.989168,-73.808634,40.752998,-73.977056
100013,1,10,7,1,2,0,498,986,9,17,7,home,work,40.910321,-73.810242,40.752998,-73.977056
100150,1,10,45,1,1,0,435,1021,8,18,9,home,work,41.143077,-73.257742,40.752998,-73.977056
100166,1,5,15,1,4,0,441,1123,8,19,10,home,work,41.415283,-73.95809,40.752998,-73.977056
100231,1,15,98,1,3,0,340,1055,6,18,11,home,work,41.296501,-72.92829,40.752998,-73.977056
100272,1,10,12,1,4,0,400,1021,7,18,10,home,work,41.143077,-73.257742,40.752998,-73.977056
100289,6,10,20,1,3,0,454,720,8,13,4,home,school,41.010333,-73.796407,40.752998,-73.977056
100342,1,8,10,1,4,0,400,1043,7,18,10,home,work,41.143077,-73.257742,40.752998,-73.977056
100351,1,7,14,1,4,0,370,1060,7,18,10,home,work,41.196202,-73.432434,40.752998,-73.977056
100404,1,7,20,1,3,0,365,948,7,16,8,home,work,40.985922,-73.682553,40.752998,-73.977056
100505,1,7,5,1,4,0,500,1076,9,18,8,home,work,40.969432,-73.712964,40.752998,-73.977056
100523,1,5,10,1,3,0,499,1076,9,18,8,home,leisure,40.933394,-73.759792,40.752998,-73.977056
100604,1,10,10,1,4,0,406,1092,7,19,11,home,work,41.122265,-73.315408,40.752998,-73.977056
100782,1,15,15,1,1,0,471,1081,8,19,10,home,work,41.296501,-72.92829,41.046611,-73.542846
100931,1,5,10,1,3,0,382,1056,7,18,10,home,work,41.157663,-73.869281,40.752998,-73.977056
100965,1,20,15,1,4,0,450,1280,8,22,13,home,work,41.046611,-73.542846,40.752998,-73.977056
100989,1,10,7,1,1,0,491,1009,9,17,7,home,work,40.958997,-73.820564,40.752998,-73.977056
101021,1,15,10,1,4,0,429,1079,8,18,9,home,work,41.325775,-73.659061,40.752998,-73.977056
101069,1,10,15,1,3,0,464,1070,8,18,9,home,work,41.504007,-73.984528,40.752998,-73.977056
101137,1,5,25,1,1,0,412,1012,7,17,9,home,work,41.157663,-73.869281,40.752998,-73.977056
101163,1,10,10,1,4,0,481,1051,9,18,8,home,work,40.989168,-73.808634,40.752998,-73.977056
101255,1,20,12,1,1,0,409,1021,7,18,10,home,work,41.049806,-73.773142,40.752998,-73.977056
101271,1,5,15,1,2,0,547,1165,10,20,9,home,work,41.010333,-73.796407,40.752998,-73.977056
101282,1,5,5,1,2,0,646,1072,11,18,6,home,work,41.564205,-73.600524,41.032589,-73.775208
101425,1,6,13,1,4,0,370,1045,7,18,10,home,work,41.294338,-73.677655,40.752998,-73.977056
101435,1,10,10,1,4,0,410,998,7,17,9,home,work,41.294338,-73.677655,40.752998,-73.977056
101452,1,5,10,1,4,0,478,1116,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
101516,1,10,15,1,4,0,414,1031,7,18,10,home,work,41.033817,-73.565859,40.752998,-73.977056
